record_id,portraited_person,wikidata_id,filename,creator,name_norm,creator_wikidata_id,created,description,format,publisher,rights,source,subject,original_filename,size
896,Victor Massé (1822-1884),Q1382004,77bde14938ae3e5df7e2c573d1f624cb.jpg,Félix-Joseph Barrias,Félix-Joseph Barrias,Q3092343,1847,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.150,portrait,V MASSÉ.jpg,139628
897,Jules Massenet (1842-1912),Q194436,62d20f68cc598c9bd7b7ed263f7cdcc2.jpg,Joseph-Fortuné-Séraphin Layraud,Joseph-Fortuné-Séraphin Layraud,Q3184246,1865,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.241,portrait,MASSENET.jpg,149565
898,Jean Massin (1793-NA),Q1474384,b6be987cee6b687fe68cd7eb9e099fe0.jpg,François Dubois,François Dubois,Q2126266,1822,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.41,portrait,turina2016_0_41 dopo (FILEminimizer).jpg,642332
908,Antonin Mercié (1845-1916),Q2274629,38b69ccc463ecba4a72d0c0feb90614f.jpg,anonymous,anonymous,Q4233718,1868,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.263,portrait,MERCIÉ.jpg,123047
910,Louis Merley (1815-1883),Q8336662,1f738be5d25dcaa49f78e35c99b81a59.jpg,Eugène Jean Damery,Eugène Jean Damery,Q52154928,1843-1847,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.145,portrait,MERLEY.jpg,127223
919,Ernest Michel (1833-1902),Q3057087,3cc63003c627f21ca30e82217ffa80c8.jpg,Ernest Michel,Ernest Michel,Q3057087,1860,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.220,auto-portrait,MICHEL.jpg,89979
920,Pierre Miciol (1833-1905),Q18641010,88fc2e3f362f8daa815dc3b401136091.jpg,anonymous,anonymous,Q4233718,1860,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.226,portrait,MICIOL.jpg,142731
927,Alphonse Monchablon (1835-1907),Q2839915,def9626392174bea62ab5f4a78eb6c7b.jpg,anonymous,anonymous,Q4233718,1863,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.237,portrait,MONCHABLON.jpg,95625
934,Alexandre Montfort (1803-1856),Q2643754,1945b9c0bd852b1b2d9574b35d3d8037.jpg,Émile Signol,Émile Signol,Q3588762,1831-1835,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.85,portrait,MONTFORT.JPG,103697
940,Aimé Morot (1850-1913),Q405759,412031ad5b0021aa36669ef2fce6a5bc.jpg,Albert Bénard,NA,NA,1873,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.285,portrait,MOROT.jpg,137724
948,Constant Moyaux (1835-1911),Q2994878,aff35bba4746130291933d0fe5bd13ff.jpg,Jules Lefebvre,Jules Lefebvre,Q433973,1861,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.229,portrait,MOYAUX.jpg,123300
950,Jean Gilbert Murat (1807-1863),Q3173646,3614f119897cce7b836855dc26ab740e.jpg,Pierre-Nicolas Brisset,Pierre-Nicolas Brisset,Q2088153,1843,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.111,portrait,MURAT.jpg,123881
955,Henri-Paul Nénot (1853-1934),Q3130450,7096841b5244551572beefa2d9133d28.jpg,Théobald Chartran,Théobald Chartran,Q922670,1882,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.304,portrait,NÉNOT.jpg,161684
963,Tony Noël (1845-1909),Q3531847,62fce74dbc7c17fc1db9562e9557224a.jpg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,noel2016_0_262 dopo (FILEminimizer).jpeg,167794
965,Sébastien Norblin (1796-1884),Q3510246,52ab6778c360c82eaa32db0d31531ba7.jpg,anonymous,anonymous,Q4233718,1826-1830,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.63,portrait,NORBLIN de la G.jpg,364323
967,Alfred-Nicolas Normand (1822-1909),Q2834920,6cc0a93a827daca99bec326ed82dca36.jpg,Alexandre Cabanel,Alexandre Cabanel,Q310437,1851,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.156,portrait,NORMAND.jpeg,164604
977,Auguste Ottin (1811-1890),Q766841,00f9e0c3a122d460ecfcc68047c8edef.jpg,Isidore Pils,Isidore Pils,Q708968,1839-1840,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.107,portrait,OTTIN.jpg,347438
983,Émile Paladilhe (1844-1926),Q286294,44c1cfaa88d4c65d1b534ce730db5982.jpg,Ernest Michel,Ernest Michel,Q3057087,1860,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.224,portrait,PALADILHE.jpg,171778
984,Louis-Vincent-Léon Pallière (1787-1821),Q15275368,6660d27af0629102c7204c956c3cba89.jpg,Henri-Joseph de Forestier,Henri-Joseph de Forestier,Q3130413,1812,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,Cote : 2016.0.7,portrait,1_1.jpg,64241
985,Auguste Mathieu Panseron (1795-1859),Q713985,17c56f138ed4e019f4171bcd7c2c6113.jpg,anonymous,anonymous,Q4233718,1813,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.9,portrait,PANSERON.JPG,138254
986,Dominique Papety (1815-1849),Q3035378,fb13d8c12305f4e1d3ace420b2a0c8ff.jpg,anonymous,anonymous,Q4233718,1837-1841,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.104,portrait,PAPETY.jpg,273568
989,Claude Paris (1801-1866),Q1097015,794a8cdfa03c190675a423ad58cd847b.jpg,anonymous,anonymous,Q4233718,1827-1828,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.69,portrait,PARIS.jpg,96042
994,Jean-Louis Pascal (1837-1920),Q3166930,71c2dac1d4175c544dda3f87c8c44484.jpg,Théobald Chartran,Théobald Chartran,Q922670,1866,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.254,portrait,PASCAL.jpg,149824
995,Henri-Auguste Patey (1855-1930),Q3130341,500b7991dd65c3d386766917ef4654e3.jpg,Louis Édouard Fournier,Louis Édouard Fournier,Q535800,1885,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.318,portrait,PATEY.jpg,133198
999,Edmond Paulin (1848-1915),Q3047944,88180a507db3ae7072c1c97ce02a34c8.jpg,Léon Comerre,Léon Comerre,Q1798144,1875,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.294,portrait,PAULIN.jpg,117827
1004,Alfred Rabuteau (1843-NA),Q2645698,c373334297315de4acf73a247e2e0da4.jpg,anonymous,anonymous,Q4233718,1868,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.265,portrait,PELLETIER.jpg,117943
1007,Jean-Joseph Perraud (1819-1876),Q2730042,60cd65f04e7819fee503f0d183faad14.jpg,Eugène Lenepveu,Eugène Lenepveu,Q1543513,1853,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.160,portrait,PERRAUD.jpg,146989
1012,Emile Pessard (1843-1917),Q286316,6cdc84a4cdca6c7f57fc5bc0e2358884.jpg,Henri Regnault,Henri Regnault,Q553571,1866,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.258,portrait,PESSARD.jpg,114281
1031,Isidore Pils (1815-1875),Q708968,a980a693a32435708fc5bf3e78ff3977.jpg,Isidore Pils,Isidore Pils,Q708968,1844,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.116,auto-portrait,PILS.jpg,128074
1043,Victor Florence Pollet (1811-1882),Q19632063,b3dbc126fa74aab40a339333b1bc3cca.jpg,Isidore Pils,Isidore Pils,Q708968,1839-1843,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.119,portrait,POLLET.jpg,126076
1046,Emmanuel Pontremoli (1865-1956),Q2068088,a58a05046df6dadb8631c39f283fa369.jpg,anonymous,anonymous,Q4233718,1890,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.348,portrait,PONTREMOLI.jpg,81540
1047,Gustave Popelin (1859-1937),Q19958508,f11e56c19a6c75792fb4b6d66f209024.jpg,anonymous,anonymous,Q4233718,1882,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.319,portrait,POPELIN.jpg,126183
1052,James Pradier (1790-1852),Q1362889,b73e49ce6d2cd6932a0fface21e3e3ac.jpg,Léon Cogniet,Léon Cogniet,Q544646,1818,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.11,portrait,PRADIER.JPG,58026
1054,Eugen Prosper Prévost (1809-1872),Q1373556,02c9998ca51cfc18c635611f1ed0e429.jpg,Émile Signol,Émile Signol,Q3588762,1833,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.93,portrait,PRÉVOST.JPG,83437
1055,Gabriel Prieur (1806-1879),Q3093914,1ce03b28b60504e00b50b465c146a93c.jpg,anonymous,anonymous,Q4233718,1834-1838,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.95,portrait,PRIEUR.JPG,105368
1059,Denys Puech (1854-1942),Q3023427,a1655b961c09fa13436fada4162ab216.jpg,Alexis Axilette,Alexis Axilette,Q4059926,1884,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.325,portrait,PUECH.JPG,82806
1060,Paul Puget (1848-1917),Q2061732,1d95bbd2d5a3f0e8d91f6641156a1ed5.jpg,anonymous,anonymous,Q4233718,1873,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.288,portrait,PUGET.jpg,133475
1065,Étienne-Jules Ramey (1796-1852),Q2466214,cb4fac1b10e18b80a4d6b09e63351f44.jpg,Amable-Paul Coutan,Amable-Paul Coutan,Q4738989,1821,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.16,portrait,RAMEY.jpg,97968
1078,Henri Regnault (1843-1871),Q553571,e37e88d0c054bccdb25795efc83dffc6.jpg,Jules Louis Machard,Jules Louis Machard,Q3188753,1866,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.253,portrait,REGNAULT.jpg,134649
1079,Jean-Charles-Joseph Rémond (1795-1875),Q3164608,1fd2943f4153c9d7d5ca23e6d97fe28d.jpg,Joseph-Désiré Court,Joseph-Désiré Court,Q2363367,1824,"huile, toile, collé, contreplaqué",22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.49,portrait,RÉMOND aîné.JPG,283507
1085,Louis Victor Étienne Rifaut (1799-1838),Q4394898,10f86e66f93384f785382fc22ce65c2f.jpg,Joseph-Désiré Court,Joseph-Désiré Court,Q2363367,1822,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.50,portrait,RIFAUT.jpg,109541
1096,Alexis André Roger (1814-1846),Q2644144,bde473012ee1657318d386eaa65bead5.jpg,Victor-François-Eloi Biennourry,Victor-François-Eloi Biennourry,Q18214143,1843-1844,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.141,portrait,ROGER Alexis.jpg,338313
1097,Eugène Roger (1807-1840),Q28017164,5de028803d2d119ae7adc863d59cd6b7.jpg,anonymous,anonymous,Q4233718,1834-1838,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.94,portrait,ROGER Eugène.JPG,104368
1099,Louis Roguet (1824-1850),Q3263041,7b11ccdb48e6c746eaada11600694a40.jpg,anonymous,anonymous,Q4233718,1849,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.170,portrait,ROGUET.jpg,147561
1101,Pierre Roll (1787-1851),Q1146945,c1d5ab343b151239bb902b0e282fa47c.jpg,Léon Cogniet,Léon Cogniet,Q544646,1819,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.15,portrait,ROLL.JPG,53318
1102,Jean-Baptiste Roman (1792-1835),Q3164411,1ef352a2125fbcc427a5c76919b55453.jpg,anonymous,anonymous,Q4233718,1816,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.25,portrait,ROMAN.jpg,344459
1106,Louis-Oscar Roty (1846-1911),Q2621732,4af053f631b0c6db98499db06ca7e2aa.jpg,Léon Comerre,Léon Comerre,Q1798144,1875,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.295,portrait,ROTY.jpg,125376
1110,Samuel Rousseau (1853-1904),Q382431,1db20118cd6a997d10adb0e99aa89c42.jpg,François Schommer,François Schommer,Q18636954,1878,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.310,portrait,ROUSSEAU Samuel.jpg,134769
1116,Michel Roux-Spitz (1888-1957),Q3310788,704995ef59479c5d44647f92bcc83fdf.jpg,anonymous,anonymous,Q4233718,1920,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.434,portrait,ROUX-SPITZ.JPG,139887
1127,Gaston Salvayre (1847-1915),Q1495594,2594e943e90dbaa6a3df8f95f95dc6e1.jpg,Gabriel Ferrier,Gabriel Ferrier,Q3093735,1872,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.284,portrait,SALVAYRE.jpg,101213
1131,Justin-Chrysostome Sanson (1833-1910),Q3190397,cf16c1366939944d516d7e9764524ce1.jpg,Jules Lefebvre,Jules Lefebvre,Q433973,1861,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.228,portrait,SANSON.jpg,183214
1140,François Schommer (1850-1935),Q18636954,42612192a4165245e875fb513a771732.jpg,Gustave Popelin,Gustave Popelin,Q19958508,1883,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.305,portrait,SCHOMMER.jpg,158289
1142,Roger Séassal (1885-1967),Q3439477,a6627b285692c762836e70659f73e896.jpg,anonymous,anonymous,Q4233718,1913,huile sur carton,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.428,portrait,SEASSAL.JPG,89814
1149,Gaston Serpette (1846-1904),Q1495600,bafdb462d69fa991ab6e6ee39c319dca.jpg,Édouard Toudouze,Édouard Toudouze,Q3580047,1872-1873,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.279,portrait,SERPETTE.jpg,181598
1153,Charles Émile Seurre (1798-1858),Q2960770,4ed70d0494ba0ef2b8af21ff34ddd9fe.jpg,anonymous,anonymous,Q4233718,1824,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.60,portrait,SEURRE Charles.jpg,336595
1156,Victor Sieg (1837-1899),Q2522584,831763caa936f0bb1b13e108c4365f74.jpg,Diogene Ulyssee Napoleon Maillart,Diogene Ulyssee Napoleon Maillart,Q3028695,1864,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.247,portrait,SIEG.jpg,101809
1160,Pierre-Charles Simart (1806-1856),Q3382935,f4bcc803bc686d45c7303d3b87f6219f.jpg,anonymous,anonymous,Q4233718,1833,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.96,portrait,SIMART.JPG,70693
1163,Émile Soldi-Colbert (1846-1906),Q18191080,a06aeac92f82ead70f13f21c3b75d867.jpg,anonymous,anonymous,Q4233718,1869,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.269,portrait,SOLDI.jpg,103556
1166,Joseph Soumy (1831-1863),Q25998402,094babd2801ba01b32b7d47e0652ff76.jpg,Felix Henri Giacomotti,Felix Henri Giacomotti,Q1479490,1854,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.193,portrait,SOUMY.jpg,123875
1181,Benoit Taurel (1794-1859),Q29559691,dba540d9dd579f1baea2bc232bae7592.jpg,anonymous,anonymous,Q4233718,1819-1823,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.35,portrait,TAUREL.jpg,350220
1187,Charles-Alphonse Thierry (1830-1907),Q28942810,57a9a733c720c79ac519b21c8c693e6c.jpg,Benjamin Ulmann,Benjamin Ulmann,Q2896262,1859,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.218,portrait,THIERRY.jpg,101578
1189,Albert-Félix-Théophile Thomas (1847-1907),Q2830898,91415d8e51ccc817d1e1fc10b6181fd6.jpg,Fernand Lematte,Fernand Lematte,Q1406521,1871-1874,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.270,portrait,THOMAS Albert.jpg,91871
1192,Félix Thomas (1815-1875),Q3092616,ab733faf2eb5ab8f2f39b9fb897946c2.jpg,Gustave Boulanger,Gustave Boulanger,Q726564,1851,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.155,portrait,THOMAS F.jpg,445691
1193,Gabriel Thomas (1824-1905),Q2615320,5b8fae8c547918a03f4b6eaf08e7aafc.jpg,William-Adolphe Bouguereau,William-Adolphe Bouguereau,Q483992,1854,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.164,portrait,THOMAS Gabriel.JPG,129177
1205,Édouard Toudouze (1848-1907),Q3580047,91bea424b848f18305bc1dda057a2432.jpg,Édouard Toudouze,Édouard Toudouze,Q3580047,1871,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.276,auto-portrait,TOUDOUZE.jpg,143383
1207,Joseph Tournois (1830-1891),Q3185687,db50227af0d7477dd015b4b0aaf264ac.jpg,Charles Sellier,Charles Sellier,Q2960211,1857,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.206,portrait,tournois2016_0_ 206 dopo (FILEminimizer).jpeg,155661
1208,Joseph Gabriel Tourny (1817-1880),Q38082194,2a5062f1db7851ce920a36b2419523a3.jpg,William-Adolphe Bouguereau,William-Adolphe Bouguereau,Q483992,1852,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.157,portrait,TOURNY.jpg,96802
1218,Pierre Turin (1891-1968),Q2586673,d4f940f6adcd7f57ed82e51126b116c7.jpg,anonymous,anonymous,Q4233718,1920,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.435,portrait,TURIN.JPG,102920
1221,Benjamin Ulmann (1829-1884),Q2896262,5f0fbe8c2fca98cc70d26df0a1a8e555.jpg,Benjamin Ulmann,Benjamin Ulmann,Q2896262,1861,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.214,auto-portrait,ULMANN.jpg,122884
1222,Émile Ullmann (1844-1902),Q16218146,910f743d783c0ae81d33f26b692b53c8.jpg,Édouard Toudouze,Édouard Toudouze,Q3580047,1872-1875,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.278,portrait,ULMANN Samuel.jpg,125403
1244,Joseph Auguste Émile Vaudremer (1829-1914),Q286517,9cb8255d1e928f5d6664d097a779db8f.jpg,Théodore Pierre Nicolas Maillot,Théodore Pierre Nicolas Maillot,Q31941765,1859,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.190,portrait,VAUDREMER.jpg,99497
1245,André Vauthier-Galle (1818-1899),Q2848756,3135a9633cef9214e1991a7419edb991.jpg,Eugène Jean Damery,Eugène Jean Damery,Q52154928,1844,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.126,portrait,VAUTHIER-GALLÉ.jpg,290903
1255,Jean-Elie Vezien (1890-1982),Q3587712,401677084cfe9c4af678827b7aa47bb9.jpg,anonymous,anonymous,Q4233718,1926,huile sur bois,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.438,portrait,VÉZIEN.jpg,274886
1256,Victor Vibert (1799-1860),Q26934141,182eb8ace454bee2947450456c9c2790.jpg,anonymous,anonymous,Q4233718,1829-1833,"huile, toile, collé, contreplaqué",22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.77,portrait,VIBERT.JPG,307543
1263,Francois Alexandre Villain (1798-1884),Q97136877,bbfe5b0b82fdfa4d303938defcf03a12.jpg,anonymous,anonymous,Q4233718,1821-1825,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.44,portrait,VILLAIN François.jpg,323761
1264,Victor Vilain (1818-1899),Q602274,83bea309a08d8d240bbd349248d8a40b.jpg,Eugène Jean Damery,Eugène Jean Damery,Q52154928,1838,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.117,portrait,VILLAIN Nicolas .jpg,296125
1268,Auguste Vinchon (1796-1855),Q2871451,a688018dddd1057e3ec35c1f6cea7ff3.jpg,Jean Alaux,Jean Alaux,Q1232255,1814,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.20,portrait,VINCHON.jpg,304929
1278,Joseph Wencker (1848-1919),Q3185784,6d71332aeeaf285636ab8c1bd04180cf.jpg,Henri Lucien Doucet,Henri Lucien Doucet,Q3130432,1880,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.297,portrait,WENCKER.jpg,142441
1279,Eugène Wintzweiller (1844-1870),Q50238217,a8e5b7c6a30fe3e30e9029f0f117032d.jpg,anonymous,anonymous,Q4233718,1868,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.266,portrait,WINTZWEILLER.jpg,119512
1280,André Wormser (1851-1926),Q523464,7504cf0af60b0af6119e467e124ac3d5.jpg,Léon Comerre,Léon Comerre,Q1798144,1877,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.296,portrait,WORMSER.jpg,101550
1283,Charles Colin (1832-1881),Q256786,9a2c8fbcc309b3f3bcb85261642ea382.jpg,Félix-Auguste Clément,Félix-Auguste Clément,Q4223261,1857,huile sur toile,22 cm x 32 cm,Académie de France à Rome,Villa Médicis,2016.0.209,portrait,COLIN.jpg,108515
